pmid,raw_type,std_type,raw_value,parsed_value,t_value,n,status
36051643,Z-score,z,3.27,3.27,3.5951603335460947,34.0,converted
36051643,Z-score,z,3.66,3.66,4.116454795798531,34.0,converted
36051643,Z,z,3.63,3.63,4.0751655251444205,34.0,converted
36051643,Z,z,3.44,3.44,3.8183839001747977,34.0,converted
36051643,Z,z,3.52,3.52,3.925529332355399,34.0,converted
36051643,Z,z,3.22,3.22,3.5306109383633157,34.0,converted
36051643,Z,z,3.54,3.54,3.9525339790132903,34.0,converted
36051643,Z,z,3.52,3.52,3.925529332355399,34.0,converted
36051643,Z,z,3.33,3.33,3.673271563934167,34.0,converted
36051643,Z,z,3.27,3.27,3.5951603335460947,34.0,converted
36051643,Z,z,3.66,3.66,4.116454795798531,34.0,converted
36051643,Z,z,3.33,3.33,3.673271563934167,34.0,converted
36051643,Z,z,3.27,3.27,3.5951603335460947,34.0,converted
36051643,Z,z,3.66,3.66,4.116454795798531,34.0,converted
16407533,Z score,z,4.00,4.0,5.618583148662343,16.0,converted
16407533,Z,z,4.0,4.0,5.618583148662343,16.0,converted
37901421,t-max,t,5.09,5.09,5.09,51.0,converted
37901421,t-max,t,3.92,3.92,3.92,51.0,converted
37901421,t-max,t,4.63,4.63,4.63,51.0,converted
37901421,t-max,t,3.97,3.97,3.97,51.0,converted
37901421,t,t,5.09,5.09,5.09,51.0,converted
37901421,t,t,3.92,3.92,3.92,51.0,converted
37901421,t,t,4.63,4.63,4.63,51.0,converted
37901421,t,t,3.97,3.97,3.97,51.0,converted
40642213,not_reported,unknown,not_reported,,,51.0,failed
40642213,NR,unknown,not_reported,,,51.0,failed
26211895,z-score (cluster peak),z,6.25,6.25,23.67352682946348,12.0,converted
26211895,z-score (cluster peak),z,5.83,5.83,18.146022556432683,12.0,converted
26211895,z-score (cluster peak),z,5.78,5.78,17.597468296914123,12.0,converted
26211895,z-score (cluster peak),z,5.68,5.68,16.559364591289302,12.0,converted
26211895,z-score (cluster peak),z,5.22,5.22,12.640234365290944,12.0,converted
26211895,z-score (cluster peak),z,4.90,4.9,10.564989108405456,12.0,converted
26211895,z-score (cluster peak),z,4.33,4.33,7.7865132676917295,12.0,converted
26211895,z-score (cluster peak),z,4.26,4.26,7.507859133011705,12.0,converted
26211895,z-score (cluster peak),z,3.86,3.86,6.1152681923954155,12.0,converted
26211895,z-score (cluster peak),z,3.81,3.81,5.962121603477212,12.0,converted
26211895,z-score (cluster peak),z,3.46,3.46,4.996421975811312,12.0,converted
26211895,z-score (cluster peak),z,3.05,3.05,4.059495332143139,12.0,converted
26211895,z-score (cluster peak),z,4.78,4.78,9.893718910728955,12.0,converted
26211895,z-score (cluster peak),z,4.51,4.51,8.559460264495042,12.0,converted
26211895,z-score (cluster peak),z,4.46,4.46,8.336172732455363,12.0,converted
26211895,z-score (cluster peak),z,4.29,4.29,7.625862806745168,12.0,converted
26211895,z-score (cluster peak),z,4.19,4.19,7.240504049811172,12.0,converted
26211895,z-score (cluster peak),z,4.06,4.06,6.771957947140438,12.0,converted
26211895,z-score (cluster peak),z,3.53,3.53,5.175863146903428,12.0,converted
26211895,z-score (cluster peak),z,3.47,3.47,5.021671706026858,12.0,converted
26211895,z-score (cluster peak),z,3.05,3.05,4.059495332143139,12.0,converted
26211895,z-score (cluster peak),z,4.51,4.51,8.559460264495042,12.0,converted
26211895,z-score (cluster peak),z,4.19,4.19,7.240504049811172,12.0,converted
26211895,z-score (cluster peak),z,4.16,4.16,7.12923340382343,12.0,converted
26211895,z-score (cluster peak),z,4.02,4.02,6.634667910220904,12.0,converted
26211895,z-score (cluster peak),z,3.97,3.97,6.46735714731886,12.0,converted
26211895,z-score (cluster peak),z,3.46,3.46,4.996421975811312,12.0,converted
26211895,z-score (cluster peak),z,3.28,3.28,4.562549210929706,12.0,converted
26211895,z-score (cluster peak),z,3.20,3.2,4.38145378880069,12.0,converted
26211895,z-score (cluster peak),z,2.95,2.95,3.856616064456972,12.0,converted
26211895,z-score (cluster peak),z,2.51,2.51,3.0586077867315393,12.0,converted
26211895,z-score (cluster peak),z,2.48,2.48,3.0090803041673833,12.0,converted
26211895,z-score (cluster peak),z,3.67,3.67,5.554566886525751,12.0,converted
26211895,z-score (cluster peak),z,3.46,3.46,4.996421975811312,12.0,converted
26211895,z-score (cluster peak),z,3.42,3.42,4.896670923112979,12.0,converted
26211895,Z,z,4.78,4.78,9.893718910728955,12.0,converted
26211895,Z,z,4.51,4.51,8.559460264495042,12.0,converted
26211895,Z,z,4.46,4.46,8.336172732455363,12.0,converted
26211895,Z,z,4.29,4.29,7.625862806745168,12.0,converted
26211895,Z,z,4.19,4.19,7.240504049811172,12.0,converted
26211895,Z,z,4.06,4.06,6.771957947140438,12.0,converted
26211895,Z,z,3.53,3.53,5.175863146903428,12.0,converted
26211895,Z,z,3.47,3.47,5.021671706026858,12.0,converted
26211895,Z,z,3.05,3.05,4.059495332143139,12.0,converted
42131703,T-value,t,−4.498,-4.498,-4.498,98.0,converted
42131703,T-value,t,−4.532,-4.532,-4.532,98.0,converted
41641330,t-value,t,-5.2773,-5.2773,-5.2773,24.0,converted
41641330,t-value,t,-5.2773,-5.2773,-5.2773,24.0,converted
41641330,t-value,t,-6.8288,-6.8288,-6.8288,24.0,converted
41641330,t-value,t,-4.9947,-4.9947,-4.9947,24.0,converted
41641330,t-value,t,-6.27,-6.27,-6.27,24.0,converted
41641330,t-value,t,-6.27,-6.27,-6.27,24.0,converted
41641330,t-value,t,-5.5739,-5.5739,-5.5739,24.0,converted
41641330,t-value,t,-5.5739,-5.5739,-5.5739,24.0,converted
41641330,t,t,-6.8288,-6.8288,-6.8288,24.0,converted
41641330,t,t,-4.9947,-4.9947,-4.9947,24.0,converted
41641330,t,t,-6.27,-6.27,-6.27,24.0,converted
41641330,t,t,-6.27,-6.27,-6.27,24.0,converted
41641330,t,t,-5.5739,-5.5739,-5.5739,24.0,converted
41641330,t,t,-5.5739,-5.5739,-5.5739,24.0,converted
23840533,t,t,-6.62,-6.62,-6.62,18.0,converted
23840533,t,t,-6.33,-6.33,-6.33,18.0,converted
23840533,t,t,-5.38,-5.38,-5.38,18.0,converted
23840533,t,t,-4.64,-4.64,-4.64,18.0,converted
23840533,t,t,-6.22,-6.22,-6.22,18.0,converted
23840533,t,t,-6.20,-6.2,-6.2,18.0,converted
23840533,t,t,-5.94,-5.94,-5.94,18.0,converted
23840533,t,t,-4.89,-4.89,-4.89,18.0,converted
23840533,t,t,-5.87,-5.87,-5.87,18.0,converted
23840533,t,t,-6.68,-6.68,-6.68,18.0,converted
23840533,t,t,-4.71,-4.71,-4.71,18.0,converted
23840533,t,t,-5.25,-5.25,-5.25,18.0,converted
23840533,t,t,-6.28,-6.28,-6.28,18.0,converted
23840533,t,t,-4.87,-4.87,-4.87,18.0,converted
23840533,t,t,-6.39,-6.39,-6.39,18.0,converted
23840533,t,t,-5.49,-5.49,-5.49,18.0,converted
23840533,t,t,-6.27,-6.27,-6.27,18.0,converted
23840533,t,t,-5.15,-5.15,-5.15,18.0,converted
23840533,t,t,-4.64,-4.64,-4.64,18.0,converted
23840533,t,t,-5.25,-5.25,-5.25,18.0,converted
23840533,t,t,-5.15,-5.15,-5.15,18.0,converted
23840533,t,t,-4.64,-4.64,-4.64,18.0,converted
23840533,t,t,-5.77,-5.77,-5.77,18.0,converted
23840533,t,t,-5.34,-5.34,-5.34,18.0,converted
23840533,t,t,-5.64,-5.64,-5.64,18.0,converted
23840533,t,t,-4.5,-4.5,-4.5,18.0,converted
23840533,t,t,-7.22,-7.22,-7.22,18.0,converted
23840533,t,t,-6.89,-6.89,-6.89,18.0,converted
23840533,t,t,-6.62,-6.62,-6.62,18.0,converted
23840533,t,t,-6.33,-6.33,-6.33,18.0,converted
23840533,t,t,-5.38,-5.38,-5.38,18.0,converted
23840533,t,t,-4.64,-4.64,-4.64,18.0,converted
23840533,t,t,-6.22,-6.22,-6.22,18.0,converted
23840533,t,t,-6.2,-6.2,-6.2,18.0,converted
23840533,t,t,-5.94,-5.94,-5.94,18.0,converted
23840533,t,t,-4.89,-4.89,-4.89,18.0,converted
23840533,t,t,-5.82,-5.82,-5.82,18.0,converted
23840533,t,t,-5.37,-5.37,-5.37,18.0,converted
23840533,t,t,-5.45,-5.45,-5.45,18.0,converted
23840533,t,t,-5.87,-5.87,-5.87,18.0,converted
23840533,t,t,-6.68,-6.68,-6.68,18.0,converted
23840533,t,t,-4.71,-4.71,-4.71,18.0,converted
23840533,t,t,-5.25,-5.25,-5.25,18.0,converted
23840533,t,t,-6.28,-6.28,-6.28,18.0,converted
23840533,t,t,-4.87,-4.87,-4.87,18.0,converted
23840533,t,t,-6.39,-6.39,-6.39,18.0,converted
23840533,t,t,-5.15,-5.15,-5.15,18.0,converted
23840533,t,t,-4.64,-4.64,-4.64,18.0,converted
23840533,t,t,-5.49,-5.49,-5.49,18.0,converted
23840533,t,t,-6.27,-6.27,-6.27,18.0,converted
23840533,t,t,-5.25,-5.25,-5.25,18.0,converted
23840533,t,t,-5.15,-5.15,-5.15,18.0,converted
23840533,t,t,-5.77,-5.77,-5.77,18.0,converted
23840533,t,t,-5.34,-5.34,-5.34,18.0,converted
23840533,t,t,-5.64,-5.64,-5.64,18.0,converted
23840533,t,t,-4.5,-4.5,-4.5,18.0,converted
23840533,t,t,-7.22,-7.22,-7.22,18.0,converted
23840533,t,t,-6.89,-6.89,-6.89,18.0,converted
40963943,T value,t,-7.36,-7.36,-7.36,72.0,converted
40963943,T value,t,-9.37,-9.37,-9.37,72.0,converted
40963943,T value,t,-9.50,-9.5,-9.5,72.0,converted
40963943,T value,t,-8.73,-8.73,-8.73,72.0,converted
40963943,T value,t,-6.97,-6.97,-6.97,72.0,converted
40963943,T value,t,-9.31,-9.31,-9.31,72.0,converted
40963943,T value,t,-8.49,-8.49,-8.49,72.0,converted
40963943,T value,t,-8.82,-8.82,-8.82,72.0,converted
40963943,T value,t,-11.24,-11.24,-11.24,72.0,converted
40963943,T value,t,10.47,10.47,10.47,72.0,converted
40963943,T value,t,-24.24,-24.24,-24.24,72.0,converted
40963943,T value,t,-14.96,-14.96,-14.96,72.0,converted
19559684,t*,t,-20.2,-20.2,-20.2,48.0,converted
19559684,t*,t,-20.8,-20.8,-20.8,48.0,converted
19559684,t*,t,-9.5,-9.5,-9.5,48.0,converted
19559684,t*,t,-11.3,-11.3,-11.3,48.0,converted
19559684,t*,t,-25.6,-25.6,-25.6,48.0,converted
19559684,t*,t,-35.5,-35.5,-35.5,48.0,converted
19559684,t*,t,-13,-13.0,-13.0,48.0,converted
19559684,t*,t,-20.4,-20.4,-20.4,48.0,converted
19559684,t*,t,-26,-26.0,-26.0,48.0,converted
19559684,t*,t,-25.8,-25.8,-25.8,48.0,converted
19559684,t*,t,-14.3,-14.3,-14.3,48.0,converted
19559684,t*,t,-13.6,-13.6,-13.6,48.0,converted
19559684,t*,t,-12.7,-12.7,-12.7,48.0,converted
19559684,t*,t,-12.7,-12.7,-12.7,48.0,converted
19559684,t*,t,-7.9,-7.9,-7.9,48.0,converted
19559684,t*,t,-11.6,-11.6,-11.6,48.0,converted
19559684,t*,t,-20.2,-20.2,-20.2,48.0,converted
19559684,t*,t,-18.6,-18.6,-18.6,48.0,converted
19559684,t*,t,-7.9,-7.9,-7.9,48.0,converted
19559684,t*,t,-6.5,-6.5,-6.5,48.0,converted
19559684,t*,t,15.4,15.4,15.4,48.0,converted
19559684,t*,t,6.7,6.7,6.7,48.0,converted
19559684,t*,t,19.8,19.8,19.8,48.0,converted
19559684,t*,t,13.3,13.3,13.3,48.0,converted
19559684,t*,t,7.4,7.4,7.4,48.0,converted
19559684,t*,t,7.8,7.8,7.8,48.0,converted
19559684,t*,t,7.4,7.4,7.4,48.0,converted
19559684,t*,t,6.2,6.2,6.2,48.0,converted
19559684,t,t,-20.2,-20.2,-20.2,48.0,converted
19559684,t,t,-4.8,-4.8,-4.8,48.0,converted
19559684,t,t,-20.8,-20.8,-20.8,48.0,converted
19559684,t,t,-6.1,-6.1,-6.1,48.0,converted
19559684,t,t,-9.5,-9.5,-9.5,48.0,converted
19559684,t,t,-7.3,-7.3,-7.3,48.0,converted
19559684,t,t,-11.3,-11.3,-11.3,48.0,converted
19559684,t,t,-8.0,-8.0,-8.0,48.0,converted
19559684,t,t,-25.6,-25.6,-25.6,48.0,converted
19559684,t,t,-19.0,-19.0,-19.0,48.0,converted
19559684,t,t,-35.5,-35.5,-35.5,48.0,converted
19559684,t,t,-15.6,-15.6,-15.6,48.0,converted
19559684,t,t,-13.0,-13.0,-13.0,48.0,converted
19559684,t,t,-20.4,-20.4,-20.4,48.0,converted
19559684,t,t,-26.0,-26.0,-26.0,48.0,converted
19559684,t,t,-7.6,-7.6,-7.6,48.0,converted
19559684,t,t,-25.8,-25.8,-25.8,48.0,converted
19559684,t,t,-18.7,-18.7,-18.7,48.0,converted
19559684,t,t,-14.3,-14.3,-14.3,48.0,converted
19559684,t,t,4.8,4.8,4.8,48.0,converted
19559684,t,t,-13.6,-13.6,-13.6,48.0,converted
19559684,t,t,-7.0,-7.0,-7.0,48.0,converted
19559684,t,t,-12.7,-12.7,-12.7,48.0,converted
19559684,t,t,-12.7,-12.7,-12.7,48.0,converted
19559684,t,t,-5.0,-5.0,-5.0,48.0,converted
19559684,t,t,-7.9,-7.9,-7.9,48.0,converted
19559684,t,t,-11.6,-11.6,-11.6,48.0,converted
19559684,t,t,5.9,5.9,5.9,48.0,converted
19559684,t,t,-20.2,-20.2,-20.2,48.0,converted
19559684,t,t,5.9,5.9,5.9,48.0,converted
19559684,t,t,-18.6,-18.6,-18.6,48.0,converted
19559684,t,t,5.8,5.8,5.8,48.0,converted
19559684,t,t,-7.9,-7.9,-7.9,48.0,converted
19559684,t,t,11.0,11.0,11.0,48.0,converted
19559684,t,t,-6.5,-6.5,-6.5,48.0,converted
19559684,t,t,9.3,9.3,9.3,48.0,converted
19559684,t,t,15.4,15.4,15.4,48.0,converted
19559684,t,t,17.09,17.09,17.09,48.0,converted
19559684,t,t,6.7,6.7,6.7,48.0,converted
19559684,t,t,7.4,7.4,7.4,48.0,converted
19559684,t,t,19.8,19.8,19.8,48.0,converted
19559684,t,t,15.7,15.7,15.7,48.0,converted
19559684,t,t,13.3,13.3,13.3,48.0,converted
19559684,t,t,13.0,13.0,13.0,48.0,converted
19559684,t,t,7.8,7.8,7.8,48.0,converted
19559684,t,t,11.0,11.0,11.0,48.0,converted
19559684,t,t,10.0,10.0,10.0,48.0,converted
19559684,t,t,7.4,7.4,7.4,48.0,converted
19559684,t,t,6.9,6.9,6.9,48.0,converted
19559684,t,t,6.2,6.2,6.2,48.0,converted
19559684,t,t,7.6,7.6,7.6,48.0,converted
24062782,t,t,-3.64,-3.64,-3.64,59.0,converted
24062782,t,t,-3.19,-3.19,-3.19,59.0,converted
24062782,t,t,-3.78,-3.78,-3.78,59.0,converted
24062782,t,t,-3.45,-3.45,-3.45,59.0,converted
24062782,t,t,-3.08,-3.08,-3.08,59.0,converted
24062782,t,t,-3.29,-3.29,-3.29,59.0,converted
24062782,t,t,-2.77,-2.77,-2.77,59.0,converted
24062782,t,t,2.90,2.9,2.9,59.0,converted
24062782,t,t,-3.44,-3.44,-3.44,59.0,converted
24062782,t,t,-2.72,-2.72,-2.72,59.0,converted
24062782,t,t,-3.34,-3.34,-3.34,59.0,converted
24062782,t,t,2.95,2.95,2.95,59.0,converted
24062782,t,t,-3.23,-3.23,-3.23,59.0,converted
24062782,t,t,-3.80,-3.8,-3.8,59.0,converted
24062782,t,t,-4.16,-4.16,-4.16,59.0,converted
24062782,t,t,-5.25,-5.25,-5.25,59.0,converted
24062782,t,t,-3.50,-3.5,-3.5,59.0,converted
24062782,t,t,-4.45,-4.45,-4.45,59.0,converted
24062782,t,t,-4.86,-4.86,-4.86,59.0,converted
24062782,t,t,-3.46,-3.46,-3.46,59.0,converted
24062782,t,t,-3.95,-3.95,-3.95,59.0,converted
24062782,t,t,-3.32,-3.32,-3.32,59.0,converted
24062782,t,t,-3.74,-3.74,-3.74,59.0,converted
24062782,t,t,-3.01,-3.01,-3.01,59.0,converted
24062782,t,t,-4.36,-4.36,-4.36,59.0,converted
24062782,t,t,2.94,2.94,2.94,59.0,converted
24062782,t,t,4.52,4.52,4.52,59.0,converted
24062782,t,t,4.33,4.33,4.33,59.0,converted
24062782,t,t,3.70,3.7,3.7,59.0,converted
24062782,t,t,3.84,3.84,3.84,59.0,converted
24062782,t,t,-4.08,-4.08,-4.08,59.0,converted
24062782,t,t,-4.07,-4.07,-4.07,59.0,converted
24062782,t,t,2.81,2.81,2.81,59.0,converted
24062782,t,t,3.57,3.57,3.57,59.0,converted
24062782,t,t,3.41,3.41,3.41,59.0,converted
24062782,t,t,3.48,3.48,3.48,59.0,converted
24062782,t,t,2.87,2.87,2.87,59.0,converted
24062782,t,t,2.72,2.72,2.72,59.0,converted
24062782,t,t,-2.88,-2.88,-2.88,59.0,converted
24062782,t,t,-3.48,-3.48,-3.48,59.0,converted
24062782,t,t,-2.99,-2.99,-2.99,59.0,converted
24062782,t,t,-4.20,-4.2,-4.2,59.0,converted
24062782,t,t,2.61,2.61,2.61,59.0,converted
24062782,t,t,3.71,3.71,3.71,59.0,converted
24062782,t,t,-2.95,-2.95,-2.95,59.0,converted
24062782,t,t,3.31,3.31,3.31,59.0,converted
24062782,t,t,-2.91,-2.91,-2.91,59.0,converted
24062782,t,t,-2.62,-2.62,-2.62,59.0,converted
24062782,t,t,-3.16,-3.16,-3.16,59.0,converted
24062782,t,t,-3.92,-3.92,-3.92,59.0,converted
24062782,t,t,-2.56,-2.56,-2.56,59.0,converted
24062782,t,t,-3.65,-3.65,-3.65,59.0,converted
24062782,t,t,3.03,3.03,3.03,59.0,converted
24062782,t,t,2.50,2.5,2.5,59.0,converted
24062782,t,t,-2.75,-2.75,-2.75,59.0,converted
24062782,t,t,3.12,3.12,3.12,59.0,converted
24062782,t,t,4.02,4.02,4.02,59.0,converted
24062782,t,t,3.69,3.69,3.69,59.0,converted
24062782,t,t,3.61,3.61,3.61,59.0,converted
24062782,t,t,3.10,3.1,3.1,59.0,converted
24062782,t,t,2.98,2.98,2.98,59.0,converted
24062782,t,t,2.96,2.96,2.96,59.0,converted
24062782,t,t,3.19,3.19,3.19,59.0,converted
24062782,t,t,4.47,4.47,4.47,59.0,converted
24062782,t,t,2.65,2.65,2.65,59.0,converted
24062782,t,t,3.55,3.55,3.55,59.0,converted
24062782,t,t,3.67,3.67,3.67,59.0,converted
24062782,t,t,3.00,3.0,3.0,59.0,converted
24062782,t,t,-2.85,-2.85,-2.85,59.0,converted
24062782,t,t,-4.02,-4.02,-4.02,59.0,converted
24062782,t,t,-3.92,-3.92,-3.92,59.0,converted
24062782,t,t,2.90,2.9,2.9,59.0,converted
24062782,t,t,-3.65,-3.65,-3.65,59.0,converted
24062782,t,t,2.50,2.5,2.5,59.0,converted
24062782,t,t,2.79,2.79,2.79,59.0,converted
24062782,t,t,-3.90,-3.9,-3.9,59.0,converted
24062782,t,t,3.55,3.55,3.55,59.0,converted
24062782,t,t,3.14,3.14,3.14,59.0,converted
24062782,t,t,3.76,3.76,3.76,59.0,converted
24062782,t,t,-3.54,-3.54,-3.54,59.0,converted
24062782,t,t,-3.73,-3.73,-3.73,59.0,converted
24062782,t,t,-2.93,-2.93,-2.93,59.0,converted
24062782,t,t,-3.83,-3.83,-3.83,59.0,converted
24062782,t,t,-3.46,-3.46,-3.46,59.0,converted
24062782,t,t,-3.38,-3.38,-3.38,59.0,converted
24062782,t,t,-3.40,-3.4,-3.4,59.0,converted
24062782,t,t,-2.79,-2.79,-2.79,59.0,converted
24062782,t,t,-3.66,-3.66,-3.66,59.0,converted
24062782,t,t,-3.37,-3.37,-3.37,59.0,converted
24062782,t,t,-2.96,-2.96,-2.96,59.0,converted
24062782,t,t,-2.69,-2.69,-2.69,59.0,converted
24062782,t,t,-2.59,-2.59,-2.59,59.0,converted
24062782,t,t,-2.79,-2.79,-2.79,59.0,converted
24062782,t,t,4.69,4.69,4.69,59.0,converted
24062782,t,t,2.90,2.9,2.9,59.0,converted
24062782,t,t,3.87,3.87,3.87,59.0,converted
24062782,t,t,5.48,5.48,5.48,59.0,converted
24062782,t,t,3.56,3.56,3.56,59.0,converted
24062782,t,t,5.17,5.17,5.17,59.0,converted
24062782,t,t,4.70,4.7,4.7,59.0,converted
24062782,t,t,3.89,3.89,3.89,59.0,converted
24062782,t,t,4.00,4.0,4.0,59.0,converted
24062782,t,t,4.64,4.64,4.64,59.0,converted
24062782,t,t,3.44,3.44,3.44,59.0,converted
24062782,t,t,3.44,3.44,3.44,59.0,converted
24062782,t,t,3.46,3.46,3.46,59.0,converted
24062782,t,t,3.63,3.63,3.63,59.0,converted
24062782,t,t,4.03,4.03,4.03,59.0,converted
24062782,t,t,3.00,3.0,3.0,59.0,converted
24062782,t,t,3.72,3.72,3.72,59.0,converted
24062782,t,t,3.79,3.79,3.79,59.0,converted
24062782,t,t,3.08,3.08,3.08,59.0,converted
24062782,t,t,3.02,3.02,3.02,59.0,converted
24062782,t,t,3.55,3.55,3.55,59.0,converted
24062782,t,t,3.18,3.18,3.18,59.0,converted
24062782,t,t,3.01,3.01,3.01,59.0,converted
24062782,t,t,3.86,3.86,3.86,59.0,converted
24062782,t,t,2.77,2.77,2.77,59.0,converted
24062782,t,t,3.38,3.38,3.38,59.0,converted
24062782,t,t,4.07,4.07,4.07,59.0,converted
24062782,t,t,-4.01,-4.01,-4.01,59.0,converted
24062782,t,t,-2.91,-2.91,-2.91,59.0,converted
24062782,t,t,-3.05,-3.05,-3.05,59.0,converted
24062782,t,t,-3.02,-3.02,-3.02,59.0,converted
24062782,t,t,-3.19,-3.19,-3.19,59.0,converted
24062782,t,t,-3.33,-3.33,-3.33,59.0,converted
24062782,t,t,-4.53,-4.53,-4.53,59.0,converted
24062782,t,t,-3.00,-3.0,-3.0,59.0,converted
24062782,t,t,-8.18,-8.18,-8.18,59.0,converted
24062782,t,t,-3.96,-3.96,-3.96,59.0,converted
24062782,t,t,-3.95,-3.95,-3.95,59.0,converted
24062782,t,t,3.02,3.02,3.02,59.0,converted
24062782,t,t,3.08,3.08,3.08,59.0,converted
24062782,t,t,3.55,3.55,3.55,59.0,converted
24062782,t,t,-5.38,-5.38,-5.38,59.0,converted
24062782,t,t,-5.31,-5.31,-5.31,59.0,converted
24062782,t,t,-4.28,-4.28,-4.28,59.0,converted
24062782,t,t,3.38,3.38,3.38,59.0,converted
21080967,Z score,z,4.32,4.32,4.828305013454568,48.0,converted
23152865,Z,z,4.06,4.06,4.563767533226277,41.0,converted
23152865,Z,z,2.85,2.85,3.0260797329970908,41.0,converted
23152865,Z,z,3.27,3.27,3.5326986330296597,41.0,converted
23152865,Z,z,2.96,2.96,3.1563881339640876,41.0,converted
23152865,Z,z,3.07,3.07,3.2883344734217514,41.0,converted
23152865,Z,z,2.85,2.85,3.0260797329970908,41.0,converted
23152865,Z,z,2.73,2.73,2.885700890591913,41.0,converted
23152865,Z,z,2.84,2.84,3.0143120013704077,41.0,converted
23152865,Z,z,3.16,3.16,3.397565310345919,41.0,converted
23152865,Z,z,2.62,2.62,2.7585658781864257,41.0,converted
23152865,Z,z,2.71,2.71,2.8624778412465504,41.0,converted
23152865,Z,z,2.7,2.7,2.85088447234627,41.0,converted
23152865,Z,z,3.09,3.09,3.312506975866267,41.0,converted
23152865,Z,z,2.47,2.47,2.5874450904289943,41.0,converted
23152865,Z,z,3.59,3.59,3.936779818975243,41.0,converted
23152865,Z,z,2.94,2.94,3.1325761998640402,41.0,converted
23152865,Z,z,2.55,2.55,2.678396308202348,41.0,converted
23152865,Z,z,3.21,3.21,3.4587629721432496,41.0,converted
23152865,Z,z,2.79,2.79,2.9556645996334336,41.0,converted
23152865,Z,z,3.42,3.42,3.720005618590462,41.0,converted
23152865,Z,z,2.88,2.88,3.0614604754469417,41.0,converted
23152865,Z,z,3.57,3.57,3.9110188773327024,41.0,converted
23152865,Z,z,2.94,2.94,3.1325761998640402,41.0,converted
23152865,Z,z,2.78,2.78,2.9439729667439467,41.0,converted
23152865,Z,z,2.86,2.86,3.0378603503417936,41.0,converted
23152865,Z,z,2.61,2.61,2.747078765858857,41.0,converted
23152865,Z,z,3.36,3.36,3.6446508623441844,41.0,converted
23152865,Z,z,4.06,4.06,4.563767533226277,41.0,converted
23152865,Z,z,2.85,2.85,3.0260797329970908,41.0,converted
23152865,Z,z,3.27,3.27,3.5326986330296597,41.0,converted
23152865,Z,z,2.96,2.96,3.1563881339640876,41.0,converted
23152865,Z,z,3.07,3.07,3.2883344734217514,41.0,converted
23152865,Z,z,2.85,2.85,3.0260797329970908,41.0,converted
23152865,Z,z,2.73,2.73,2.885700890591913,41.0,converted
23152865,Z,z,2.84,2.84,3.0143120013704077,41.0,converted
23152865,Z,z,3.16,3.16,3.397565310345919,41.0,converted
23152865,Z,z,2.62,2.62,2.7585658781864257,41.0,converted
23152865,Z,z,2.71,2.71,2.8624778412465504,41.0,converted
23152865,Z,z,2.7,2.7,2.85088447234627,41.0,converted
23152865,Z,z,3.09,3.09,3.312506975866267,41.0,converted
23152865,Z,z,2.47,2.47,2.5874450904289943,41.0,converted
23152865,Z,z,3.59,3.59,3.936779818975243,41.0,converted
23152865,Z,z,2.94,2.94,3.1325761998640402,41.0,converted
23152865,Z,z,2.55,2.55,2.678396308202348,41.0,converted
23152865,Z,z,3.21,3.21,3.4587629721432496,41.0,converted
23152865,Z,z,2.79,2.79,2.9556645996334336,41.0,converted
23152865,Z,z,3.42,3.42,3.720005618590462,41.0,converted
23152865,Z,z,2.88,2.88,3.0614604754469417,41.0,converted
23152865,Z,z,3.57,3.57,3.9110188773327024,41.0,converted
23152865,Z,z,2.94,2.94,3.1325761998640402,41.0,converted
23152865,Z,z,2.78,2.78,2.9439729667439467,41.0,converted
23152865,Z,z,2.86,2.86,3.0378603503417936,41.0,converted
23152865,Z,z,2.61,2.61,2.747078765858857,41.0,converted
23152865,Z,z,3.36,3.36,3.6446508623441844,41.0,converted
28334999,r (Pearson),r,r = 0.37,0.37,3.1611233335520157,65.0,converted
28334999,r (Pearson),r,r = 0.26,0.26,2.137186834969645,65.0,converted
28334999,r (Pearson),r,r = 0.46,0.46,4.1120160261223155,65.0,converted
28334999,r (Pearson),r,r = 0.05,0.05,0.3973597071195132,65.0,converted
28334999,r (Pearson),r,r = -0.01,-0.01,-0.07937650825657615,65.0,converted
28334999,r (Pearson),r,r = 0.56,0.56,5.364999234223319,65.0,converted
28334999,r (Pearson),r,r = 0.09,0.09,0.7172636782885041,65.0,converted
28334999,r (Pearson),r,r = 0.33,0.33,2.774731680622492,65.0,converted
28334999,Z,z,3.69,3.69,3.9155852351734826,65.0,converted
28334999,Z,z,3.15,3.15,3.292104524338234,65.0,converted
28334999,Z,z,3.06,3.06,3.190730732422602,65.0,converted
28334999,Z,z,3.01,3.01,3.134699187339298,65.0,converted
28334999,Z,z,2.82,2.82,2.9235704557953,65.0,converted
28334999,Z,z,2.83,2.83,2.93461396055994,65.0,converted
28334999,Z,z,3.49,3.49,3.6814553761897715,65.0,converted
28334999,Z,z,3.38,3.38,3.5543392205585476,65.0,converted
28334999,Z,z,2.88,2.88,2.9899436795848544,65.0,converted
28334999,Z,z,3.7,3.7,3.927397626052735,65.0,converted
34671239,Peak t value,t,7.03,7.03,7.03,50.0,converted
34671239,Peak t value,t,-5.93,-5.93,-5.93,50.0,converted
34671239,t,t,7.03,7.03,7.03,50.0,converted
34671239,t,t,-5.93,-5.93,-5.93,50.0,converted
32194493,Z,z,-3.36,-3.36,-3.6446508623441844,41.0,converted
